
	     TANUM	TAPOS	VLTYP	VLENR	NLTYP	NLENR	       CONFIRMED_AT
	7000000808	 0003		00000000000126716346			20.151.204.191.615
	7000000808	 0004				00000000000126716346	20.151.204.191.615
	7000000808	 0005		00000000000126716347			20.151.204.191.615
	7000000808	 0006				00000000000126716347	20.151.204.191.615
	7000000808	 0007		00000000000126716348			20.151.204.191.615
	7000000808	 0008				00000000000126716348	20.151.204.191.615
	7000000809	 0001		00000000000126675594			20.151.204.191.727
	7000000809	 0002				00000000000126675594	20.151.204.191.727
	7000000809	 0003		00000000000126675595			20.151.204.191.727
	7000000809	 0004				00000000000126675595	20.151.204.191.727
	7000000809	 0005		00000000000126675596			20.151.204.191.727
	7000000809	 0006				00000000000126675596	20.151.204.191.727
	7000000809	 0007		00000000000126675597			20.151.204.191.727
	7000000809	 0008				00000000000126675597	20.151.204.191.727
	7000000810	 0001		00000000000126717406			20.151.204.191.816
	7000000810	 0002				00000000000126717406	20.151.204.191.816
	7000000810	 0003		00000000000126717407			20.151.204.191.816
	7000000810	 0004				00000000000126717407	20.151.204.191.816
	7000000810	 0005		00000000000126717408			20.151.204.191.816
	7000000810	 0006				00000000000126717408	20.151.204.191.816
	7000000811	 0001		00000000000126717421			20.151.204.191.917
	7000000811	 0002				00000000000126717421	20.151.204.191.917
	7000000811	 0003		00000000000126717422			20.151.204.191.917
	7000000811	 0004				00000000000126717422	20.151.204.191.917
	7000000811	 0005		00000000000126717423			20.151.204.191.917
	7000000811	 0006				00000000000126717423	20.151.204.191.917
	7000000812	 0001		00000000000126717403			20.151.204.192.043
	7000000812	 0002				00000000000126717403	20.151.204.192.043
	7000000812	 0003		00000000000126717404			20.151.204.192.043
	7000000812	 0004				00000000000126717404	20.151.204.192.043
	7000000812	 0005		00000000000126717405			20.151.204.192.043
	7000000812	 0006				00000000000126717405	20.151.204.192.043
	7000000813	 0001		00000000000126717484			20.151.204.192.132
	7000000813	 0002				00000000000126717484	20.151.204.192.132
	7000000813	 0003		00000000000126717485			20.151.204.192.132
	7000000813	 0004				00000000000126717485	20.151.204.192.132
	7000000813	 0005		00000000000126717486			20.151.204.192.132
	7000000813	 0006				00000000000126717486	20.151.204.192.132
	7000000814	 0001		00000000000126717490			20.151.204.192.209
	7000000814	 0002				00000000000126717490	20.151.204.192.209
	7000000814	 0003		00000000000126717491			20.151.204.192.209
	7000000814	 0004				00000000000126717491	20.151.204.192.209
	7000000814	 0005		00000000000126717492			20.151.204.192.209
	7000000814	 0006				00000000000126717492	20.151.204.192.209
	7000000815	 0001		00000000000126717487			20.151.204.192.344
	7000000815	 0002				00000000000126717487	20.151.204.192.344
	7000000815	 0003		00000000000126717488			20.151.204.192.344
	7000000815	 0004				00000000000126717488	20.151.204.192.344
	7000000815	 0005		00000000000126717489			20.151.204.192.344
	7000000815	 0006				00000000000126717489	20.151.204.192.344
	7000000816	 0001		00000000000126717409			20.151.204.192.530
	7000000816	 0002				00000000000126717409	20.151.204.192.530
	7000000816	 0003		00000000000126717410			20.151.204.192.530
	7000000816	 0004				00000000000126717410	20.151.204.192.530
	7000000816	 0005		00000000000126717411			20.151.204.192.530
	7000000816	 0006				00000000000126717411	20.151.204.192.530
	7000000817	 0001		00000000000126716652			20.151.204.192.556
	7000000817	 0002				00000000000126716652	20.151.204.192.556
	7000000817	 0003		00000000000126716653			20.151.204.192.556
	7000000817	 0004				00000000000126716653	20.151.204.192.556
	7000000817	 0005		00000000000126716654			20.151.204.192.556
	7000000817	 0006				00000000000126716654	20.151.204.192.556
	7000000818	 0001		00000000000126717418			20.151.204.192.702
	7000000818	 0002				00000000000126717418	20.151.204.192.702
	7000000818	 0003		00000000000126717419			20.151.204.192.702
	7000000818	 0004				00000000000126717419	20.151.204.192.702
	7000000818	 0005		00000000000126717420			20.151.204.192.702
	7000000818	 0006				00000000000126717420	20.151.204.192.702
	7000000819	 0001		00000000000126717415			20.151.204.192.820
	7000000819	 0002				00000000000126717415	20.151.204.192.820
	7000000819	 0003		00000000000126717416			20.151.204.192.820
	7000000819	 0004				00000000000126717416	20.151.204.192.820
	7000000819	 0005		00000000000126717417			20.151.204.192.820
	7000000819	 0006				00000000000126717417	20.151.204.192.820
	7000000820	 0001		00000000000126717412			20.151.204.192.922
	7000000820	 0002				00000000000126717412	20.151.204.192.922
	7000000820	 0003		00000000000126717413			20.151.204.192.922
	7000000820	 0004				00000000000126717413	20.151.204.192.922
	7000000820	 0005		00000000000126717414			20.151.204.192.922
	7000000820	 0006				00000000000126717414	20.151.204.192.922
	7000000821	 0001		00000000000126717427			20.151.204.193.050
	7000000821	 0002				00000000000126717427	20.151.204.193.050
	7000000821	 0003		00000000000126717428			20.151.204.193.050
	7000000821	 0004				00000000000126717428	20.151.204.193.050
	7000000821	 0005		00000000000126717429			20.151.204.193.050
	7000000821	 0006				00000000000126717429	20.151.204.193.050
	7000000822	 0001		00000000000126717430			20.151.204.193.127
	7000000822	 0002				00000000000126717430	20.151.204.193.127
	7000000822	 0003		00000000000126717431			20.151.204.193.127
	7000000822	 0004				00000000000126717431	20.151.204.193.127
	7000000822	 0005		00000000000126717432			20.151.204.193.127
	7000000822	 0006				00000000000126717432	20.151.204.193.127
	7000000823	 0001		00000000000126675590			20.151.204.193.221
	7000000823	 0002				00000000000126675590	20.151.204.193.221
	7000000823	 0003		00000000000126675591			20.151.204.193.221
	7000000823	 0004				00000000000126675591	20.151.204.193.221
	7000000823	 0005		00000000000126675592			20.151.204.193.221
	7000000823	 0006				00000000000126675592	20.151.204.193.221
	7000000823	 0007		00000000000126675593			20.151.204.193.221
	7000000823	 0008				00000000000126675593	20.151.204.193.221
	7000000824	 0001		00000000000014261455			20.151.204.193.244
	7000000824	 0002		00000000000014261456			20.151.204.193.244
	7000000824	 0003		00000000000014278016			20.151.204.193.244
	7000000824	 0004		00000000000014278017			20.151.204.193.244
	7000000824	 0005		00000000000014278018			20.151.204.193.244
	7000000824	 0006		00000000000014278019			20.151.204.193.244
	7000000825	 0001		00000000000014306229			20.151.204.193.434
	7000000825	 0002				00000000000014306229	20.151.204.193.434
	7000000826	 0001		00000000000126675602			20.151.204.193.626
	7000000826	 0002				00000000000126675602	20.151.204.193.626
	7000000826	 0003		00000000000126675603			20.151.204.193.626
	7000000826	 0004				00000000000126675603	20.151.204.193.626
	7000000826	 0005		00000000000126675604			20.151.204.193.626
	7000000826	 0006				00000000000126675604	20.151.204.193.626
	7000000826	 0007		00000000000126675605			20.151.204.193.626
	7000000826	 0008				00000000000126675605	20.151.204.193.626
	7000000827	 0001		00000000000126675618			20.151.204.193.712
	7000000827	 0002				00000000000126675618	20.151.204.193.712
	7000000827	 0003		00000000000126675619			20.151.204.193.712
	7000000827	 0004				00000000000126675619	20.151.204.193.712
	7000000827	 0005		00000000000126675620			20.151.204.193.712
	7000000827	 0006				00000000000126675620	20.151.204.193.712
	7000000827	 0007		00000000000126675621			20.151.204.193.712
	7000000827	 0008				00000000000126675621	20.151.204.193.712
	7000000828	 0001		00000000000126675598			20.151.204.193.804
	7000000828	 0002				00000000000126675598	20.151.204.193.804
	7000000828	 0003		00000000000126675599			20.151.204.193.804
	7000000828	 0004				00000000000126675599	20.151.204.193.804
	7000000828	 0005		00000000000126675600			20.151.204.193.804
	7000000828	 0006				00000000000126675600	20.151.204.193.804
	7000000828	 0007		00000000000126675601			20.151.204.193.804
	7000000828	 0008				00000000000126675601	20.151.204.193.804
	7000000829	 0001		00000000000126675610			20.151.204.194.015
	7000000829	 0002				00000000000126675610	20.151.204.194.015
	7000000829	 0003		00000000000126675611			20.151.204.194.015
	7000000829	 0004				00000000000126675611	20.151.204.194.015
	7000000829	 0005		00000000000126675612			20.151.204.194.015
	7000000829	 0006				00000000000126675612	20.151.204.194.015
	7000000829	 0007		00000000000126675613			20.151.204.194.015
	7000000829	 0008				00000000000126675613	20.151.204.194.015
	7000000830	 0001		00000000000126675634			20.151.204.194.047
	7000000830	 0002				00000000000126675634	20.151.204.194.047
	7000000830	 0003		00000000000126675635			20.151.204.194.047
	7000000830	 0004				00000000000126675635	20.151.204.194.047
	7000000830	 0005		00000000000126675636			20.151.204.194.047
	7000000830	 0006				00000000000126675636	20.151.204.194.047
	7000000830	 0007		00000000000126675637			20.151.204.194.047
	7000000830	 0008				00000000000126675637	20.151.204.194.047
	7000000831	 0001		00000000000126675614			20.151.204.194.135
	7000000831	 0002				00000000000126675614	20.151.204.194.135
	7000000831	 0003		00000000000126675615			20.151.204.194.135
	7000000831	 0004				00000000000126675615	20.151.204.194.135
	7000000831	 0005		00000000000126675616			20.151.204.194.135
	7000000831	 0006				00000000000126675616	20.151.204.194.135
	7000000831	 0007		00000000000126675617			20.151.204.194.135
	7000000831	 0008				00000000000126675617	20.151.204.194.135
	7000000832	 0001		00000000000126675646			20.151.204.194.247
	7000000832	 0002				00000000000126675646	20.151.204.194.247
	7000000832	 0003		00000000000126675647			20.151.204.194.247
	7000000832	 0004				00000000000126675647	20.151.204.194.247
	7000000832	 0005		00000000000126675648			20.151.204.194.247
	7000000832	 0006				00000000000126675648	20.151.204.194.247
	7000000832	 0007		00000000000126675649			20.151.204.194.247
	7000000832	 0008				00000000000126675649	20.151.204.194.247
	7000000833	 0001		00000000000126821553			20.151.204.194.432
	7000000833	 0002				00000000000126821553	20.151.204.194.432
	7000000833	 0003		00000000000126821554			20.151.204.194.432
	7000000833	 0004				00000000000126821554	20.151.204.194.432
	7000000833	 0005		00000000000126821555			20.151.204.194.432
	7000000833	 0006				00000000000126821555	20.151.204.194.432
	7000000833	 0007		00000000000126821556			20.151.204.194.432
	7000000833	 0008				00000000000126821556	20.151.204.194.432
	7000000833	 0009		00000000000126821557			20.151.204.194.432
	7000000833	 0010				00000000000126821557	20.151.204.194.432
	7000000833	 0011		00000000000126821558			20.151.204.194.432
	7000000833	 0012				00000000000126821558	20.151.204.194.432
	7000000833	 0013		00000000000126821559			20.151.204.194.432
	7000000833	 0014				00000000000126821559	20.151.204.194.432
	7000000833	 0015		00000000000126821560			20.151.204.194.432
	7000000833	 0016				00000000000126821560	20.151.204.194.432
	7000000833	 0017		00000000000126821561			20.151.204.194.432
	7000000833	 0018				00000000000126821561	20.151.204.194.432
	7000000833	 0019		00000000000126821562			20.151.204.194.432
	7000000833	 0020				00000000000126821562	20.151.204.194.432
	7000000833	 0021		00000000000126821563			20.151.204.194.432
	7000000833	 0022				00000000000126821563	20.151.204.194.432
	7000000833	 0023		00000000000126821564			20.151.204.194.432
	7000000833	 0024				00000000000126821564	20.151.204.194.432
	7000000834	 0001		00000000000014261452			20.151.204.194.749
	7000000834	 0002		00000000000014278802			20.151.204.194.749
	7000000834	 0003		00000000000014306228			20.151.204.194.749
	7000000835	 0001		00000000000014261462			20.151.204.200.814
	7000000835	 0002		00000000000014261463			20.151.204.200.814
	7000000835	 0003		00000000000014261468			20.151.204.200.814
	7000000835	 0004		00000000000014261471			20.151.204.200.814
	7000000835	 0005		00000000000014318809			20.151.204.200.814
	7000000836	 0001		00000000000014261454			20.151.204.202.531
	7000000836	 0002		00000000000014261458			20.151.204.202.531
	7000000836	 0003		00000000000014278020			20.151.204.202.531
	7000000836	 0004		00000000000014278021			20.151.204.202.531
	7000000836	 0005		00000000000014278022			20.151.204.202.531
	7000000836	 0006		00000000000014278023			20.151.204.202.531
	7000000837	 0001		00000000000014306230			20.151.204.203.020
	7000000837	 0002				00000000000014306230	20.151.204.203.020
	7000000838	 0001		00000000000126821565			20.151.204.203.255
	7000000838	 0002				00000000000126821565	20.151.204.203.255
	7000000838	 0003		00000000000126821566			20.151.204.203.255
	7000000838	 0004				00000000000126821566	20.151.204.203.255
	7000000838	 0005		00000000000126821567			20.151.204.203.255
	7000000838	 0006				00000000000126821567	20.151.204.203.255
	7000000838	 0007		00000000000126821568			20.151.204.203.255
	7000000838	 0008				00000000000126821568	20.151.204.203.255
	7000000838	 0009		00000000000126821569			20.151.204.203.255
	7000000838	 0010				00000000000126821569	20.151.204.203.255
	7000000838	 0011		00000000000126821570			20.151.204.203.255
	7000000838	 0012				00000000000126821570	20.151.204.203.255
	7000000838	 0013		00000000000126821571			20.151.204.203.255
	7000000838	 0014				00000000000126821571	20.151.204.203.255
	7000000838	 0015		00000000000126821572			20.151.204.203.255
	7000000838	 0016				00000000000126821572	20.151.204.203.255
	7000000838	 0017		00000000000126821573			20.151.204.203.255
	7000000838	 0018				00000000000126821573	20.151.204.203.255
	7000000838	 0019		00000000000126821574			20.151.204.203.255
	7000000838	 0020				00000000000126821574	20.151.204.203.255
	7000000838	 0021		00000000000126821575			20.151.204.203.255
	7000000838	 0022				00000000000126821575	20.151.204.203.255
	7000000838	 0023		00000000000126821576			20.151.204.203.255
	7000000838	 0024				00000000000126821576	20.151.204.203.255
	7000000839	 0001		00000000000126821799			20.151.204.203.537
	7000000839	 0002				00000000000126821799	20.151.204.203.537
	7000000839	 0003		00000000000126821800			20.151.204.203.537
	7000000839	 0004				00000000000126821800	20.151.204.203.537
	7000000839	 0005		00000000000126821801			20.151.204.203.537
	7000000839	 0006				00000000000126821801	20.151.204.203.537
	7000000839	 0007		00000000000126821802			20.151.204.203.537
	7000000839	 0008				00000000000126821802	20.151.204.203.537
	7000000839	 0009		00000000000126821803			20.151.204.203.537
	7000000839	 0010				00000000000126821803	20.151.204.203.537
	7000000839	 0011		00000000000126821804			20.151.204.203.537
	7000000839	 0012				00000000000126821804	20.151.204.203.537
